,company,type,size,ram,os,weight,price,cpu_model,cpu_brand,cpu_freq,hor_res,ver_res,is_touchscreen,is_IPS,is_HD,HDD,SSD,Flash,storage_type,gpu_brand
1147,Dell,notebook,15.6,8,Windows 10,2.18,88305.66,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Nvidia
1148,HP,notebook,15.6,8,Windows 7,1.88,138067.76,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
1149,Lenovo,2 in 1 convertible,14.0,8,Windows 10,1.27,204522.16,Intel Core i7,Intel,2.5,2560,1440,1,1,1,0,256,0,Single,Intel
1150,Lenovo,notebook,15.6,4,No OS,1.9,29642.16,Intel Core i3,Intel,2.0,1366,768,0,0,0,1000,0,0,Single,Intel
1151,HP,notebook,15.6,4,Windows 10,1.86,25969.68,others,AMD,1.8,1366,768,0,0,0,500,0,0,Single,AMD
1152,Lenovo,notebook,15.6,8,No OS,2.32,52376.56,Intel Core i5,Intel,2.3,1920,1080,0,0,1,1000,0,0,Single,AMD
1153,Dell,gaming,15.6,8,Windows 10,2.62,104840.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,0,0,Single,Nvidia
1154,Dell,notebook,15.6,8,Windows 10,2.04,196799.46,Intel Core i5,Intel,2.3,3840,2160,1,1,1,0,256,0,Single,Nvidia
1155,HP,notebook,15.6,4,Windows 10,1.91,41874.14,others,AMD,2.5,1920,1080,0,0,1,0,256,0,Single,AMD
1156,MSI,gaming,17.3,16,Windows 10,2.7,130530.43,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1157,Lenovo,ultrabook,14.0,12,Windows 7,1.4,201024.56,Intel Core i7,Intel,2.6,1920,1080,0,0,1,0,512,0,Single,Intel
1158,Lenovo,notebook,15.6,8,Windows 10,2.5,68945.57,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,0,0,Single,AMD
1159,HP,2 in 1 convertible,13.3,8,Windows 10,1.48,178465.04,Intel Core i7,Intel,2.6,2560,1440,1,0,1,0,512,0,Single,Intel
1160,Lenovo,ultrabook,14.0,8,Windows 7,1.7,131072.56,Intel Core i7,Intel,2.6,1920,1080,0,0,1,0,256,0,Single,Intel
1161,MSI,gaming,14.0,16,Windows 10,1.7,154681.36,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1162,HP,gaming,15.6,8,Windows 10,2.62,78608.56,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,0,0,Single,Nvidia
1163,Lenovo,notebook,15.6,8,Windows 10,2.2,40134.96,Intel Core i3,Intel,2.0,1366,768,0,0,0,1000,0,0,Single,Intel
1164,HP,notebook,15.6,4,No OS,2.1,41708.01,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1165,Dell,gaming,15.6,8,Windows 10,2.62,130985.12,Intel Core i7,Intel,2.8,3840,2160,0,0,1,1000,128,0,Dual,Nvidia
1166,Lenovo,notebook,15.6,8,Windows 10,1.95,121541.6,Intel Core i5,Intel,2.5,1920,1080,0,1,1,0,256,0,Single,Intel
1167,Lenovo,notebook,15.6,4,Windows 10,2.2,40921.92,Intel Core i3,Intel,2.0,1920,1080,0,0,1,1000,0,0,Single,Nvidia
1168,HP,notebook,14.0,2,Windows 10,1.44,21772.56,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,0,0,32,Single,Intel
1169,MSI,gaming,15.6,8,Windows 10,2.2,73362.16,Intel Core i7,Intel,2.7,1920,1080,0,1,1,1000,0,0,Single,Nvidia
1170,HP,notebook,15.6,8,Windows 10,1.96,59371.76,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1171,HP,notebook,15.6,16,Windows 10,2.1,101342.96,Intel Core i7,Intel,1.8,1920,1080,0,0,1,0,512,0,Single,Intel
1172,Asus,notebook,15.6,4,Windows 10,2.2,32265.36,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,500,0,0,Single,Intel
1173,Lenovo,notebook,15.6,4,No OS,2.1,34801.12,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1174,Lenovo,notebook,15.6,8,No OS,2.2,61994.96,Intel Core i7,Intel,2.7,1920,1080,0,0,1,1000,0,0,Single,Nvidia
1175,Asus,notebook,14.0,4,Windows 10,2.0,67241.36,Intel Core i3,Intel,2.4,1920,1080,0,0,1,0,256,0,Single,Intel
1176,Lenovo,notebook,15.6,4,Windows 7,2.32,72138.0,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,0,0,Single,Intel
1177,Lenovo,gaming,15.6,16,Windows 10,3.31,114109.2,Intel Core i7,Intel,2.6,1920,1080,0,1,1,0,512,0,Single,Nvidia
1178,MSI,gaming,15.6,16,Windows 10,1.91,188290.67,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1179,HP,notebook,15.6,4,Windows 10,2.07,56836.0,Intel Core i3,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1180,Lenovo,2 in 1 convertible,14.0,8,Windows 10,1.36,143139.28,Intel Core i5,Intel,2.3,2560,1440,1,1,1,0,256,0,Single,Intel
1181,Lenovo,ultrabook,15.6,6,Windows 10,1.54,72662.64,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Nvidia
1182,Dell,notebook,15.6,8,Linux,1.98,78259.67,Intel Core i7,Intel,2.7,1920,1080,0,0,1,0,256,0,Single,Nvidia
1183,Acer,notebook,15.6,4,Windows 10,2.1,29117.52,Intel Celeron Dual,Intel,2.0,1366,768,0,0,0,500,0,0,Single,Intel
1184,HP,notebook,15.6,6,Windows 10,2.18,69864.56,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,0,0,Single,Nvidia
1185,Asus,gaming,15.6,8,Windows 10,2.592,79482.96,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
1186,Dell,2 in 1 convertible,15.6,16,Windows 10,2.09,103091.76,Intel Core i7,Intel,2.7,1920,1080,1,0,1,0,512,0,Single,Intel
1187,Acer,notebook,15.6,4,Windows 10,2.23,60421.04,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Nvidia
1188,Dell,ultrabook,13.3,8,Linux,1.23,96096.56,Intel Core i5,Intel,2.4,3200,1800,1,0,1,0,256,0,Single,Intel
1189,Acer,gaming,17.3,16,Windows 10,4.2,227256.56,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
1190,Lenovo,gaming,15.6,8,Windows 10,2.4,71613.36,Intel Core i5,Intel,2.5,1920,1080,0,1,1,1000,0,0,Single,Nvidia
1192,HP,notebook,15.6,4,Windows 10,1.86,42408.4,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
1193,Apple,ultrabook,11.6,8,Mac OS,0.92,101692.72,Intel Core M,Intel,1.1,2304,1440,0,1,1,0,0,256,Single,Intel
1194,Dell,2 in 1 convertible,13.3,8,Windows 10,1.6,104840.56,Intel Core i5,Intel,2.5,1920,1080,1,1,1,0,256,0,Single,Intel
1195,HP,notebook,15.6,12,Windows 10,2.21,116032.88,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
1196,Lenovo,notebook,15.6,4,No OS,1.9,32177.92,Intel Core i3,Intel,2.0,1366,768,0,0,0,1000,0,0,Single,AMD
1197,Asus,gaming,17.3,16,Windows 10,4.3,187996.0,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,512,0,Dual,Nvidia
1198,Acer,notebook,15.6,4,Linux,2.1,23783.68,Intel Celeron Dual,Intel,2.0,1366,768,0,0,0,1000,0,0,Single,Intel
1199,MSI,gaming,17.3,16,Windows 10,2.43,179155.82,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1200,Dell,notebook,15.6,4,Windows 10,2.3,43632.56,Intel Core i3,Intel,2.0,1366,768,0,0,0,0,128,0,Single,AMD
1201,Lenovo,notebook,15.6,8,No OS,2.2,54999.76,Intel Core i7,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Nvidia
1202,Dell,2 in 1 convertible,15.6,16,Windows 10,2.0,112360.4,Intel Core i7,Intel,1.8,1920,1080,1,0,1,0,512,0,Single,Intel
1203,Dell,ultrabook,13.3,16,Windows 10,1.2,234339.2,Intel Core i7,Intel,2.7,3200,1800,1,0,1,0,512,0,Single,Intel
1204,Asus,gaming,15.6,8,Windows 10,2.2,102217.36,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,0,0,Single,Nvidia
1205,Dell,notebook,15.6,8,Windows 10,2.36,77734.16,Intel Core i5,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,AMD
1206,HP,notebook,15.6,8,Windows 10,1.91,50627.76,Intel Core i5,Intel,2.5,1366,768,0,0,0,0,256,0,Single,Intel
1207,Lenovo,notebook,15.6,4,Windows 10,2.2,26144.56,others,AMD,2.2,1366,768,0,0,0,500,0,0,Single,AMD
1208,Acer,notebook,17.3,8,Windows 10,3.3,54999.76,Intel Core i3,Intel,2.0,1600,900,0,0,0,1000,0,0,Single,Nvidia
1209,Asus,gaming,15.6,16,Windows 10,2.2,214140.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1210,Apple,ultrabook,11.6,8,Mac OS,0.92,111835.76,Intel Core M,Intel,1.2,2304,1440,0,1,1,0,0,512,Single,Intel
1211,Asus,notebook,15.6,16,Windows 10,2.2,152932.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1212,MSI,gaming,17.3,16,Windows 10,2.43,170419.69,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
1213,Dell,2 in 1 convertible,15.6,8,Windows 10,2.191,87352.56,Intel Core i5,Intel,2.5,1920,1080,1,1,1,0,256,0,Single,Intel
1214,Asus,gaming,17.3,16,Windows 10,2.9,170420.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1215,Acer,netbook,11.6,2,Chrome OS,1.3,15214.56,Intel Celeron Dual,Intel,1.5,1366,768,0,0,0,0,32,0,Single,Intel
1216,Acer,notebook,17.3,4,Windows 10,3.3,52289.12,Intel Core i3,Intel,2.0,1600,900,0,0,0,1000,0,0,Single,Nvidia
1217,Lenovo,notebook,17.3,8,No OS,2.8,47130.16,Intel Core i5,Intel,2.5,1600,900,0,0,0,1000,0,0,Single,Intel
1218,Lenovo,gaming,15.6,8,Windows 10,2.6,111223.68,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
1219,Acer,2 in 1 convertible,14.0,8,Windows 10,1.2,100468.56,Intel Core i7,Intel,1.3,1920,1080,1,1,1,0,256,0,Single,Intel
1220,Lenovo,notebook,15.6,8,Windows 10,2.3,133695.76,Intel Core i7,Intel,2.6,1920,1080,0,1,1,0,256,0,Single,Intel
1221,MSI,gaming,15.6,8,Windows 10,2.2,129071.06,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1222,HP,notebook,15.6,6,Windows 10,2.1,46255.76,others,AMD,2.7,1920,1080,0,0,1,1000,0,0,Single,AMD
1223,Dell,ultrabook,12.5,8,Windows 7,1.26,149817.07,Intel Core i5,Intel,2.4,1920,1080,1,0,1,0,256,0,Single,Intel
1224,Dell,2 in 1 convertible,15.6,4,Windows 10,2.08,44506.96,Intel Core i3,Intel,2.4,1920,1080,1,0,1,500,0,0,Single,Intel
1225,Asus,notebook,15.6,4,Windows 10,2.65,27018.96,Intel Pentium Quad,Intel,1.6,1366,768,0,0,0,1000,0,0,Single,Intel
1226,Dell,ultrabook,13.3,8,Windows 10,1.29,129148.88,Intel Core i7,Intel,2.7,3200,1800,1,0,1,0,256,0,Single,Intel
1227,Dell,notebook,15.6,4,Linux,2.18,45631.44,Intel Core i5,Intel,2.5,1366,768,0,0,0,1000,0,0,Single,Intel
1228,Lenovo,gaming,15.6,16,Windows 10,2.6,89975.76,Intel Core i7,Intel,2.6,1920,1080,1,1,1,1000,128,0,Dual,Nvidia
1229,MSI,gaming,15.6,8,Windows 10,2.2,100468.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1230,Lenovo,netbook,12.5,16,Windows 10,1.3,144276.0,Intel Core i7,Intel,2.5,1920,1080,1,1,1,0,512,0,Single,Intel
1231,Razer,gaming,14.0,16,Windows 10,1.95,305952.56,Intel Core i7,Intel,2.8,1920,1080,0,0,1,0,1000,0,Single,Nvidia
1232,Dell,notebook,15.6,8,Windows 10,2.3,41010.23,Intel Core i3,Intel,2.4,1366,768,1,0,0,1000,0,0,Single,Intel
1233,MSI,gaming,17.3,16,Windows 10,2.7,139729.12,Intel Core i7,Intel,2.8,1920,1080,0,0,1,1000,256,0,Dual,Nvidia
1234,Apple,ultrabook,11.6,4,Mac OS,1.08,83854.96,Intel Core i5,Intel,1.6,1366,768,0,0,0,0,0,256,Single,Intel
1235,HP,notebook,15.6,4,Windows 10,2.1,41796.32,Intel Core i3,Intel,2.0,1920,1080,0,0,1,1000,0,0,Single,Intel
1236,HP,ultrabook,14.0,8,Windows 7,1.54,192209.73,Intel Core i7,Intel,2.5,2560,1440,0,0,1,0,256,0,Single,Intel
1237,Dell,notebook,15.6,4,Windows 7,2.24,64443.28,Intel Core i5,Intel,2.3,1366,768,0,0,0,500,0,0,Single,Intel
1238,MSI,gaming,15.6,8,Windows 10,2.3,102217.36,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1239,Lenovo,notebook,13.3,16,Windows 10,1.4,131072.56,Intel Core i7,Intel,2.7,1920,1080,0,1,1,0,512,0,Single,Intel
1241,Asus,ultrabook,13.3,8,Windows 10,1.45,111923.2,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,256,0,Single,Intel
1242,Acer,notebook,15.6,4,Linux,2.4,31635.79,Intel Core i3,Intel,2.0,1366,768,0,0,0,500,0,0,Single,Intel
1243,Dell,2 in 1 convertible,17.3,16,Windows 10,2.77,157304.56,Intel Core i7,Intel,2.7,1920,1080,1,0,1,0,512,0,Single,Nvidia
1244,HP,notebook,14.0,4,Windows 7,1.54,96183.13,Intel Core i5,Intel,2.3,1920,1080,0,0,1,0,256,0,Single,Intel
1245,Asus,gaming,15.6,16,Windows 10,2.5,139904.0,Intel Core i7,Intel,2.8,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
1246,Dell,notebook,14.0,4,Windows 10,1.6,76510.0,Intel Core i5,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Intel
1247,Asus,gaming,15.6,16,Windows 10,2.34,203298.0,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,256,0,Dual,Nvidia
1248,Lenovo,notebook,15.6,8,No OS,2.3,50103.12,Intel Core i5,Intel,2.5,1920,1080,0,1,1,0,256,0,Single,Intel
1249,Dell,2 in 1 convertible,13.3,8,Windows 10,1.24,158528.72,Intel Core i5,Intel,1.2,3200,1800,1,0,1,0,256,0,Single,Intel
1250,Dell,notebook,15.6,4,Linux,2.2,28330.56,Intel Pentium Quad,Intel,1.6,1366,768,0,0,0,500,0,0,Single,Intel
1251,HP,notebook,15.6,4,Windows 10,1.86,34888.56,others,AMD,2.5,1366,768,0,0,0,500,0,0,Single,AMD
1252,Lenovo,notebook,15.6,6,Windows 10,2.4,49753.36,Intel Core i3,Intel,2.3,1920,1080,0,0,1,0,128,0,Single,Nvidia
1253,Lenovo,notebook,14.0,8,Windows 10,1.9,93735.68,Intel Core i5,Intel,2.3,1920,1080,0,1,1,0,256,0,Single,Intel
1254,Dell,notebook,15.6,4,Windows 10,2.2,38822.49,Intel Pentium Quad,Intel,1.6,1366,768,0,0,0,500,0,0,Single,Intel
1255,Asus,notebook,15.6,4,Windows 10,2.0,29642.16,Intel Celeron Dual,Intel,1.1,1366,768,0,0,0,1000,0,0,Single,Intel
1256,Asus,gaming,17.3,16,Windows 10,4.0,166136.0,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,128,0,Dual,Nvidia
1257,Dell,notebook,15.6,4,Windows 10,2.29,42845.6,Intel Core i3,Intel,2.0,1366,768,0,0,0,500,0,0,Single,Intel
1258,Lenovo,notebook,15.6,8,Windows 7,2.32,78258.8,Intel Core i7,Intel,2.5,1920,1080,0,0,1,0,0,0,Single,AMD
1259,MSI,gaming,15.6,8,Windows 10,2.4,107463.76,Intel Core i7,Intel,2.6,1920,1080,0,0,1,1000,128,0,Dual,Nvidia
1260,Lenovo,2 in 1 convertible,14.0,4,Windows 10,1.8,72838.39,Intel Core i5,Intel,2.3,1920,1080,1,0,1,0,128,0,Single,Intel
1261,Asus,ultrabook,13.3,8,Windows 10,1.2,63743.76,Intel Core M,Intel,0.9,1920,1080,0,1,1,0,512,0,Single,Intel
1262,Dell,notebook,15.6,6,Windows 10,2.3,40134.96,Intel Core i3,Intel,2.4,1366,768,0,0,0,1000,0,0,Single,Intel
1263,Acer,notebook,15.6,4,Linux,2.4,25270.16,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,500,0,0,Single,Intel
1264,Dell,notebook,15.6,2,Windows 10,2.2,33139.76,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,500,0,0,Single,Intel
1265,Lenovo,notebook,15.6,8,Windows 10,2.6,78608.56,Intel Core i7,Intel,2.6,1920,1080,0,1,1,1000,0,0,Single,Nvidia
1266,HP,notebook,15.6,6,Windows 10,2.04,48091.13,AMD A9,AMD,2.9,1920,1080,0,0,1,0,0,0,Single,AMD
1267,Dell,notebook,15.6,8,Linux,2.3,70475.77,Intel Core i7,Intel,2.7,1366,768,0,0,0,1000,0,0,Single,AMD
1268,HP,netbook,11.6,2,Windows 10,1.17,18274.96,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,0,0,32,Single,Intel
1269,Asus,notebook,15.6,4,Windows 10,2.2,62984.78,Intel Core i7,Intel,2.5,1366,768,0,0,0,500,0,0,Single,Nvidia
1270,Lenovo,2 in 1 convertible,14.0,4,Windows 10,1.8,55786.72,Intel Core i7,Intel,2.5,1920,1080,1,1,1,0,128,0,Single,Intel
1271,Lenovo,2 in 1 convertible,13.3,16,Windows 10,1.3,131072.56,Intel Core i7,Intel,2.5,3200,1800,1,1,1,0,512,0,Single,Intel
1272,Lenovo,notebook,14.0,2,Windows 10,1.5,20023.76,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,0,0,64,Single,Intel
1273,HP,notebook,15.6,6,Windows 10,2.19,66804.16,Intel Core i7,Intel,2.5,1366,768,0,0,0,1000,0,0,Single,AMD
1274,Asus,notebook,15.6,4,Windows 10,2.2,32265.36,Intel Celeron Dual,Intel,1.6,1366,768,0,0,0,500,0,0,Single,Intel
